x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.29904472,0.54978675,0.30011390,-0.00033600,0.00009357,0.00011040,126.69079154,9.15772428,58.84125895,9.15772428,106.36086684,63.41557591,58.84125895,63.41557591,137.02065907,0.05221374,0.00127778,0.00171069,0.00127778,0.08059332,-0.00921528,0.00171069,-0.00921528,0.06002845
0.29904152,0.54978777,0.30011500,-0.00030447,0.00011054,0.00010881,126.81743756,9.16700903,58.90005640,9.16700903,106.46647976,63.47889850,58.90005640,63.47889850,137.15764058,0.05223021,0.00129816,0.00168326,0.00129816,0.08106058,-0.00919282,0.00168326,-0.00919282,0.05976403
0.29903863,0.54978896,0.30011608,-0.00027344,0.00012732,0.00010717,126.94420776,9.17630403,58.95891214,9.17630403,106.57219600,63.54228538,58.95891214,63.54228538,137.29476134,0.05224662,0.00131890,0.00165586,0.00131890,0.08152553,-0.00916298,0.00165586,-0.00916298,0.05949776
0.29903605,0.54979032,0.30011714,-0.00024292,0.00014387,0.00010548,127.07110222,9.18560924,59.01782625,9.18560924,106.67801589,63.60573667,59.01782625,63.60573667,137.43202142,0.05226297,0.00134001,0.00162850,0.00134001,0.08198808,-0.00912574,0.00162850,-0.00912574,0.05922990
0.29903377,0.54979184,0.30011819,-0.00021293,0.00016019,0.00010374,127.19812103,9.19492461,59.07679879,9.19492461,106.78393974,63.66925250,59.07679879,63.66925250,137.56942090,0.05227926,0.00136148,0.00160116,0.00136148,0.08244815,-0.00908107,0.00160116,-0.00908107,0.05896068
0.29903179,0.54979352,0.30011921,-0.00018348,0.00017623,0.00010195,127.32526428,9.20425013,59.13582985,9.20425013,106.88996788,63.73283297,59.13582985,63.73283297,137.70695985,0.05229549,0.00138332,0.00157387,0.00138332,0.08290566,-0.00902897,0.00157387,-0.00902897,0.05869037
0.29903010,0.54979536,0.30012023,-0.00015458,0.00019198,0.00010011,127.45253205,9.21358573,59.19491948,9.21358573,106.99610062,63.79647821,59.19491948,63.79647821,137.84463834,0.05231167,0.00140552,0.00154662,0.00140552,0.08336055,-0.00896943,0.00154662,-0.00896943,0.05841921
0.29902870,0.54979736,0.30012122,-0.00012623,0.00020741,0.00009823,127.57992444,9.22293138,59.25406776,9.22293138,107.10233828,63.86018833,59.25406776,63.86018833,137.98245646,0.05232778,0.00142809,0.00151942,0.00142809,0.08381274,-0.00890245,0.00151942,-0.00890245,0.05814749
0.29902757,0.54979951,0.30012219,-0.00009844,0.00022251,0.00009631,127.70744153,9.23228703,59.31327477,9.23228703,107.20868118,63.92396346,59.31327477,63.92396346,138.12041426,0.05234384,0.00145101,0.00149227,0.00145101,0.08426216,-0.00882805,0.00149227,-0.00882805,0.05787546
0.29902673,0.54980181,0.30012314,-0.00007123,0.00023724,0.00009434,127.83508341,9.24165264,59.37254057,9.24165264,107.31512962,63.98780372,59.37254057,63.98780372,138.25851183,0.05235983,0.00147430,0.00146518,0.00147430,0.08470877,-0.00874623,0.00146518,-0.00874623,0.05760341
