x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.43963014,0.28352041,0.29941957,-0.05227025,0.12079484,-0.00288615,113.17956788,92.64326436,7.79669964,92.64326436,145.89831606,-17.79162470,7.79669964,-17.79162470,124.53614147,0.05284415,0.04300519,0.08083197,0.04300519,10.55792102,16.85619497,0.08083197,16.85619497,30.30769120
0.43910644,0.28472381,0.29939097,-0.05246890,0.11988635,-0.00283357,112.49180017,91.87522761,7.82750916,91.87522761,145.12890138,-17.76887663,7.82750916,-17.76887663,124.13939580,0.05238963,0.04036290,0.07608996,0.04036290,10.32420393,16.71072887,0.07608996,16.71072887,30.50427116
0.43858079,0.28591816,0.29936290,-0.05265913,0.11898472,-0.00277857,111.81307606,91.11104213,7.85991832,91.11104213,144.35692071,-17.74402686,7.85991832,-17.74402686,123.74866436,0.05197234,0.03752497,0.07094802,0.03752497,10.09467181,16.56554242,0.07094802,16.56554242,30.70188715
0.43805329,0.28710353,0.29933540,-0.05284104,0.11809115,-0.00272120,111.14341724,90.35085872,7.89391605,90.35085872,143.58257570,-17.71709205,7.89391605,-17.71709205,123.36393267,0.05159208,0.03448051,0.06538232,0.03448051,9.86934270,16.42066718,0.06538232,16.42066718,30.90039359
0.43752400,0.28828002,0.29930849,-0.05301473,0.11720678,-0.00266153,110.48284096,89.59482402,7.92949060,89.59482402,142.80606716,-17.68809003,7.92949060,-17.68809003,122.98518480,0.05124910,0.03121798,0.05936756,0.03121798,9.64823126,16.27613196,0.05936756,16.27613196,31.09963515
0.43699302,0.28944770,0.29928218,-0.05318034,0.11633269,-0.00259963,109.83136007,88.84308051,7.96662957,88.84308051,142.02759502,-17.65703976,7.96662957,-17.65703976,122.61240347,0.05094402,0.02772517,0.05287702,0.02772517,9.43134878,16.13196286,0.05287702,16.13196286,31.29944689
0.43646042,0.29060671,0.29925650,-0.05333800,0.11546994,-0.00253559,109.18898312,88.09576655,8.00531995,88.09576655,141.24735842,-17.62396121,8.00531995,-17.62396121,122.24557019,0.05067791,0.02398922,0.04588254,0.02398922,9.21870311,15.98818327,0.04588254,15.98818327,31.49965438
0.43592629,0.29175714,0.29923148,-0.05348786,0.11461952,-0.00246949,108.55571446,87.35301640,8.04554809,87.35301640,140.46555563,-17.58887536,8.04554809,-17.58887536,121.88466534,0.05045229,0.01999664,0.03835455,0.01999664,9.01029868,15.84481381,0.03835455,15.84481381,31.70007390
0.43539069,0.29289914,0.29920712,-0.05363008,0.11378239,-0.00240144,107.93155430,86.61496024,8.08729981,86.61496024,139.68238411,-17.55180409,8.08729981,-17.55180409,121.52966829,0.05026912,0.01573334,0.03026211,0.01573334,8.80613645,15.70187241,0.03026211,15.70187241,31.90051261
0.43485371,0.29403284,0.29918345,-0.05376482,0.11295944,-0.00233156,107.31649884,85.88172421,8.13056032,85.88172421,138.89804048,-17.51277013,8.13056032,-17.51277013,121.18055751,0.05013085,0.01118465,0.02157291,0.01118465,8.60621398,15.55937429,0.02157291,15.55937429,32.10076884
0.43431542,0.29515838,0.29916049,-0.05389227,0.11215153,-0.00225998,106.71054036,85.15343043,8.17531433,85.15343043,138.11272057,-17.47179698,8.17531433,-17.47179698,120.83731067,0.05004043,0.00633535,0.01225334,0.00633535,8.41052536,15.41733204,0.01225334,15.41733204,32.30063233
0.43377589,0.29627592,0.29913826,-0.05401262,0.11135947,-0.00218681,106.11366732,84.43019709,8.22154602,84.43019709,137.32661941,-17.42890888,8.22154602,-17.42890888,120.49990476,0.05000133,0.00116971,0.00226855,0.00116971,8.21906130,15.27575560,0.00226855,15.27575560,32.49988455
0.43323519,0.29738563,0.29911676,-0.05412607,0.11058401,-0.00211220,105.52586446,83.71213843,8.26923910,83.71213843,136.53993122,-17.38413070,8.26923910,-17.38413070,120.16831615,0.05001755,-0.00432851,-0.00841757,-0.00432851,8.03180913,15.13465232,-0.00841757,15.13465232,32.69829902
0.43269339,0.29848766,0.29909602,-0.05423285,0.10982588,-0.00203629,104.94711292,82.99936482,8.31837679,82.99936482,135.75284947,-17.33748791,8.31837679,-17.33748791,119.84252076,0.05009369,-0.01017596,-0.01984226,-0.01017596,7.84875285,14.99402707,-0.01984226,14.99402707,32.89564169
0.43215055,0.29958220,0.29907604,-0.05433319,0.10908575,-0.00195924,104.37739035,82.29198279,8.36894189,82.29198279,134.96556684,-17.28900650,8.36894189,-17.28900650,119.52249410,0.05023492,-0.01638975,-0.03204388,-0.01638975,7.66987317,14.85388222,-0.03204388,14.85388222,33.09167134
0.43160674,0.30066944,0.29905684,-0.05442731,0.10836423,-0.00188119,103.81667102,81.59009510,8.42091676,81.59009510,134.17827528,-17.23871292,8.42091676,-17.23871292,119.20821137,0.05044706,-0.02298734,-0.04506182,-0.02298734,7.49514760,14.71421776,-0.04506182,14.71421776,33.28613995
0.43106203,0.30174955,0.29903842,-0.05451547,0.10766194,-0.00180231,103.26492592,80.89380080,8.47428339,80.89380080,133.39116597,-17.18663403,8.47428339,-17.18663403,118.89964761,0.05073658,-0.02998653,-0.05893643,-0.02998653,7.32455050,14.57503137,-0.05893643,14.57503137,33.47879321
0.43051645,0.30282274,0.29902079,-0.05459794,0.10697940,-0.00172276,102.72212291,80.20319523,8.52902336,80.20319523,132.60442938,-17.13279701,8.52902336,-17.13279701,118.59677769,0.05111064,-0.03740542,-0.07370897,-0.03740542,7.15805316,14.43631849,-0.07370897,14.43631849,33.66937092
0.42997009,0.30388921,0.29900397,-0.05467499,0.10631713,-0.00164270,102.18822682,79.51837016,8.58511792,79.51837016,131.81825524,-17.07722936,8.58511792,-17.07722936,118.29957648,0.05157714,-0.04526235,-0.08942151,-0.04526235,6.99562388,14.29807242,-0.08942151,14.29807242,33.85760754
0.42942297,0.30494915,0.29898794,-0.05474690,0.10567560,-0.00156230,101.66319956,78.83941378,8.64254799,78.83941378,131.03283257,-17.01995876,8.64254799,-17.01995876,118.00801888,0.05214473,-0.05357587,-0.10611686,-0.05357587,6.83722809,14.16028443,-0.10611686,14.16028443,34.04323263
0.42887516,0.30600279,0.29897272,-0.05481397,0.10505523,-0.00148171,101.14700024,78.16641081,8.70129416,78.16641081,130.24834969,-16.96101311,8.70129416,-16.96101311,117.72207990,0.05282287,-0.06236467,-0.12383845,-0.06236467,6.68282842,14.02294384,-0.12383845,14.02294384,34.22597146
0.42832671,0.30705033,0.29895831,-0.05487650,0.10445644,-0.00140109,100.63958531,77.49944252,8.76133676,77.49944252,129.46499418,-16.90042039,8.76133676,-16.90042039,117.44173477,0.05362185,-0.07164756,-0.14263030,-0.07164756,6.53238485,13.88603813,-0.14263030,13.88603813,34.40554550
0.42777765,0.30809199,0.29894470,-0.05493480,0.10387956,-0.00132062,100.14090867,76.83858683,8.82265581,76.83858683,128.68295296,-16.83820867,8.82265581,-16.83820867,117.16695893,0.05455285,-0.08144341,-0.16253689,-0.08144341,6.38585479,13.74955311,-0.16253689,13.74955311,34.58167297
0.42722802,0.30912800,0.29893189,-0.05498922,0.10332493,-0.00124043,99.65092177,76.18391836,8.88523110,76.18391836,127.90241222,-16.77440604,8.88523110,-16.77440604,116.89772815,0.05562794,-0.09177108,-0.18360305,-0.09177108,6.24319321,13.61347294,-0.18360305,13.61347294,34.75406949
0.42667788,0.31015857,0.29891989,-0.05504007,0.10279282,-0.00116069,99.16957377,75.53550850,8.94904220,75.53550850,127.12355746,-16.70904056,8.94904220,-16.70904056,116.63401856,0.05686018,-0.10264939,-0.20587389,-0.10264939,6.10435280,13.47778036,-0.20587389,13.47778036,34.92244858
0.42612723,0.31118393,0.29890868,-0.05508772,0.10228347,-0.00108154,98.69681161,74.89342546,9.01406843,74.89342546,126.34657348,-16.64214022,9.01406843,-16.64214022,116.37580669,0.05826360,-0.11409706,-0.22939470,-0.11409706,5.96928406,13.34245675,-0.22939470,13.34245675,35.08652233
