x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.38484404,0.74530486,0.23400908,0.99993996,0.00491464,-0.00819951,-0.00535705,668.43467680,1.06133714,-70.11727248,1.06133714,602.76630486,-8.80346118,-70.11727248,-8.80346118,233.57712045,15.00740690,-2.97080659,23.66101135,-2.97080659,40.34512916,-43.12000690,23.66101135,-43.12000690,74.95909544
0.38326363,0.74716402,0.23409582,0.99993970,0.00490624,-0.00820945,-0.00539705,669.09443003,1.08699626,-70.16687001,1.08699626,603.13766180,-8.75164047,-70.16687001,-8.75164047,233.56989432,14.88317599,-2.75781139,23.57183490,-2.75781139,39.27872567,-42.16460788,23.57183490,-42.16460788,74.60302649
0.38171740,0.74899551,0.23418293,0.99993946,0.00489696,-0.00821808,-0.00543614,669.75523720,1.11142397,-70.21703870,1.11142397,603.50840141,-8.70595361,-70.21703870,-8.70595361,233.57020721,14.76935887,-2.53974190,23.48642309,-2.53974190,38.17254086,-41.15348471,23.48642309,-41.15348471,74.21160951
0.38020580,0.75079910,0.23427057,0.99993925,0.00488678,-0.00822540,-0.00547434,670.41708853,1.13458741,-70.26782917,1.13458741,603.87811160,-8.66648608,-70.26782917,-8.66648608,233.57875210,14.66583226,-2.31651515,23.40489551,-2.31651515,37.02962394,-40.08818874,23.40489551,-40.08818874,73.78414393
0.37872923,0.75257451,0.23435888,0.99993904,0.00487573,-0.00823143,-0.00551165,671.07997386,1.15645408,-70.31928837,1.15645408,604.24636394,-8.63332701,-70.31928837,-8.63332701,233.59617160,14.57245988,-2.08804522,23.32734968,-2.08804522,35.85324842,-38.97045868,23.32734968,-38.97045868,73.32015433
0.37728800,0.75432141,0.23444804,0.99993886,0.00486380,-0.00823615,-0.00554807,671.74388257,1.17699201,-70.37145953,1.17699201,604.61271406,-8.60657032,-70.37145953,-8.60657032,233.62305272,14.48909329,-1.85424478,23.25386184,-1.85424478,34.64690361,-37.80221749,23.25386184,-37.80221749,72.81939136
0.37588241,0.75603943,0.23453817,0.99993870,0.00485100,-0.00823959,-0.00558362,672.40880354,1.19616983,-70.42438211,1.19616983,604.97670236,-8.58631588,-70.42438211,-8.58631588,233.65992184,14.41557253,-1.61502655,23.18448770,-1.61502655,33.41428433,-36.58556809,23.18448770,-36.58556809,72.28183125
0.37451267,0.75772813,0.23462942,0.99993855,0.00483733,-0.00824174,-0.00561830,673.07472504,1.21395694,-70.47809169,1.21395694,605.33785474,-8.57267063,-70.47809169,-8.57267063,233.70724000,14.35172666,-1.37030504,23.11926335,-1.37030504,32.15927902,-35.32278810,23.11926335,-35.32278810,71.70767393
0.37317899,0.75938703,0.23472192,0.99993842,0.00482281,-0.00824261,-0.00565213,673.74163470,1.23032367,-70.53262002,1.23032367,605.69568349,-8.56574962,-70.53262002,-8.56574962,233.76539854,14.29737424,-1.11999824,23.05820617,-1.11999824,30.88595597,-34.01632342,23.05820617,-34.01632342,71.09733985
0.37188153,0.76101561,0.23481578,0.99993832,0.00480744,-0.00824221,-0.00568511,674.40951946,1.24524137,-70.58799489,1.24524137,606.04968837,-8.56567700,-70.58799489,-8.56567700,233.83471504,14.25232365,-0.86402948,23.00131577,-0.86402948,29.59854782,-32.66878075,23.00131577,-32.66878075,70.45146545
